country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","28-09-2025 17:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","28-09-2025 17:00:00",19.222279,72.957979,NO2,1,18,5
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","28-09-2025 17:00:00",19.222279,72.957979,CO,17,32,23
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","28-09-2025 17:00:00",19.9591346,73.7788008,PM10,6,62,22
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","28-09-2025 17:00:00",21.847279,85.416905,CO,11,24,20
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","28-09-2025 17:00:00",22.18972222,84.86277778,PM10,56,62,58
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","28-09-2025 17:00:00",22.220833,84.809444,PM10,21,38,30
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","28-09-2025 17:00:00",22.220833,84.809444,NH3,1,2,1
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","28-09-2025 17:00:00",20.9360711,85.1707021,PM2.5,NA,NA,NA
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","28-09-2025 17:00:00",20.9360711,85.1707021,NO2,35,44,41
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","28-09-2025 17:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","28-09-2025 17:00:00",25.5586,91.8985,CO,2,6,2
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","28-09-2025 17:00:00",25.5586,91.8985,OZONE,1,6,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","28-09-2025 17:00:00",20.832874,85.104082,PM2.5,8,35,22
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","28-09-2025 17:00:00",20.832874,85.104082,OZONE,2,10,7
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","28-09-2025 17:00:00",21.51161,86.89088,PM10,4,76,26
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","28-09-2025 17:00:00",21.941841,86.728318,OZONE,4,22,14
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","28-09-2025 17:00:00",20.240790,85.836784,NO2,2,15,9
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","28-09-2025 17:00:00",20.240790,85.836784,OZONE,7,44,25
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","28-09-2025 17:00:00",20.34652,85.81630,PM2.5,3,13,7
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","28-09-2025 17:00:00",20.34652,85.81630,NO2,13,23,15
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","28-09-2025 17:00:00",20.34652,85.81630,SO2,2,3,2
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","28-09-2025 17:00:00",22.06156703,85.47409613,NO2,6,7,7
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","28-09-2025 17:00:00",22.06156703,85.47409613,CO,62,66,64
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","28-09-2025 17:00:00",20.94185,86.11510,PM2.5,2,22,13
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","28-09-2025 17:00:00",20.94185,86.11510,SO2,1,3,2
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","28-09-2025 17:00:00",21.8004996,83.8396977,NH3,8,9,8
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","28-09-2025 17:00:00",21.8004996,83.8396977,SO2,15,17,16
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","28-09-2025 17:00:00",21.869985,85.167016,PM2.5,NA,NA,NA
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","28-09-2025 17:00:00","20.48891     ","85.84768     ",CO,24,58,26
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","28-09-2025 17:00:00",21.643900,85.599355,PM2.5,15,22,17
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","28-09-2025 17:00:00",30.649961,76.331442,CO,8,106,59
India,Punjab,Patiala,"Model Town, Patiala - PPCB","28-09-2025 17:00:00",30.349388,76.366642,PM2.5,29,67,51
India,Punjab,Patiala,"Model Town, Patiala - PPCB","28-09-2025 17:00:00",30.349388,76.366642,NO2,16,19,17
India,Punjab,Patiala,"Model Town, Patiala - PPCB","28-09-2025 17:00:00",30.349388,76.366642,SO2,11,17,14
India,Punjab,Patiala,"Model Town, Patiala - PPCB","28-09-2025 17:00:00",30.349388,76.366642,OZONE,24,29,26
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","28-09-2025 17:00:00",31.0325454,76.5623046,SO2,7,12,9
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","28-09-2025 17:00:00",31.0325454,76.5623046,CO,60,103,84
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","28-09-2025 17:00:00",26.470859,74.646594,SO2,3,32,10
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","28-09-2025 17:00:00",26.470859,74.646594,CO,28,68,36
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","28-09-2025 17:00:00",27.554793,76.611536,PM10,44,107,71
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","28-09-2025 17:00:00",31.620000,74.876512,NH3,8,8,8
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","28-09-2025 17:00:00",30.233011,74.907758,NO2,17,21,19
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","28-09-2025 17:00:00",30.233011,74.907758,SO2,2,28,11
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","28-09-2025 17:00:00",31.321907,75.578914,PM10,45,98,71
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","28-09-2025 17:00:00",31.321907,75.578914,NO2,28,32,30
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","28-09-2025 17:00:00",24.892047,74.623527,SO2,1,27,7
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","28-09-2025 17:00:00",28.296139,74.961696,PM10,32,171,113
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","28-09-2025 17:00:00",26.895552,76.334753,NO2,8,26,15
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","28-09-2025 17:00:00",26.895552,76.334753,CO,8,32,15
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","28-09-2025 17:00:00",25.106006,76.469948,PM2.5,2,70,35
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","28-09-2025 17:00:00",25.106006,76.469948,NH3,5,7,6
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","28-09-2025 17:00:00",25.106006,76.469948,SO2,4,9,6
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","28-09-2025 17:00:00",25.747299,71.393989,PM2.5,25,58,40
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","28-09-2025 17:00:00",25.747299,71.393989,NO2,4,33,12
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","28-09-2025 17:00:00",28.194909,76.862296,NH3,8,17,13
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","28-09-2025 17:00:00",28.207266,76.829265,PM10,87,266,157
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","28-09-2025 17:00:00",28.207266,76.829265,SO2,1,64,8
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","28-09-2025 17:00:00",28.207266,76.829265,OZONE,2,77,29
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","28-09-2025 17:00:00",23.837789,73.714926,NH3,4,6,5
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","28-09-2025 17:00:00",23.837789,73.714926,OZONE,23,80,58
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","28-09-2025 17:00:00",29.610750,74.283608,NH3,7,14,11
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","28-09-2025 17:00:00",26.843698,75.766894,OZONE,32,220,72
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","28-09-2025 17:00:00",26.9164092,75.7994901,PM2.5,44,105,75
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","28-09-2025 17:00:00",26.902909,75.836858,NH3,5,13,8
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","28-09-2025 17:00:00",26.843698,75.766894,NO2,2,31,9
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","28-09-2025 17:00:00",21.869985,85.167016,OZONE,NA,NA,NA
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","28-09-2025 17:00:00",26.9164092,75.7994901,CO,10,100,33
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","28-09-2025 17:00:00",26.786682,75.827928,NO2,7,87,32
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","28-09-2025 17:00:00",26.786682,75.827928,CO,14,53,18
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","28-09-2025 17:00:00",26.960669,75.771817,PM2.5,32,261,82
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","28-09-2025 17:00:00",26.960669,75.771817,PM10,34,156,75
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","28-09-2025 17:00:00",25.164090,75.858137,OZONE,19,51,32
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","28-09-2025 17:00:00",27.213494,73.734444,NO2,5,20,10
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","28-09-2025 17:00:00",27.213494,73.734444,CO,12,44,27
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","28-09-2025 17:00:00",25.771061," 73.340227",PM2.5,32,192,131
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","28-09-2025 17:00:00",26.9502929,75.730943,OZONE,28,47,34
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","28-09-2025 17:00:00",26.912329,70.909168,NH3,5,10,8
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","28-09-2025 17:00:00",26.912329,70.909168,SO2,2,6,3
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","28-09-2025 17:00:00",26.912329,70.909168,CO,16,64,29
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","28-09-2025 17:00:00",26.295810,73.082283,NH3,2,5,3
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","28-09-2025 17:00:00",26.215415,73.070156,PM10,42,161,90
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","28-09-2025 17:00:00",26.215415,73.070156,NH3,5,17,9
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","28-09-2025 17:00:00",26.215415,73.070156,CO,8,42,15
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","28-09-2025 17:00:00",24.041198,74.780702,PM2.5,15,88,49
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","28-09-2025 17:00:00",26.253384,72.976571,NH3,2,6,4
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","28-09-2025 17:00:00",28.108988,75.386577,PM10,95,202,134
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","28-09-2025 17:00:00",24.041198,74.780702,NO2,5,14,7
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","28-09-2025 17:00:00",26.268249,73.0193853,PM2.5,23,260,102
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","28-09-2025 17:00:00",26.031443,76.359327,SO2,2,5,3
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","28-09-2025 17:00:00",26.031443,76.359327,CO,21,38,28
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","28-09-2025 17:00:00",27.608912,75.153302,PM10,39,180,101
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","28-09-2025 17:00:00",24.885261,72.857549,PM2.5,20,140,44
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","28-09-2025 17:00:00",29.931624,73.864511,PM10,61,187,98
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","28-09-2025 17:00:00",13.1036,80.2909,NO2,11,30,19
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","28-09-2025 17:00:00",13.1036,80.2909,SO2,1,4,3
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","28-09-2025 17:00:00",13.1036,80.2909,CO,14,52,20
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","28-09-2025 17:00:00",13.1036,80.2909,OZONE,8,11,9
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","28-09-2025 17:00:00",13.0052189,80.2398125,PM10,37,62,53
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","28-09-2025 17:00:00",13.0052189,80.2398125,NO2,16,17,17
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","28-09-2025 17:00:00",13.1278,80.2642,NH3,NA,NA,NA
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","28-09-2025 17:00:00",13.1662,80.2584,PM2.5,3,73,32
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","28-09-2025 17:00:00",13.164544,80.26285,PM2.5,12,26,18
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","28-09-2025 17:00:00",13.164544,80.26285,NO2,2,11,7
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","28-09-2025 17:00:00",11.6829898,79.7532099,PM2.5,7,47,20
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","28-09-2025 17:00:00",11.6829898,79.7532099,PM10,5,53,20
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","28-09-2025 17:00:00",11.7637683,79.7499835,PM10,10,58,28
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","28-09-2025 17:00:00",26.159933,75.780517,PM2.5,45,193,96
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","28-09-2025 17:00:00",27.338530,88.614099,PM10,12,34,22
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","28-09-2025 17:00:00",12.9099161,80.1076538,CO,16,84,60
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","28-09-2025 17:00:00",13.0664,"80.2112 ",PM2.5,10,54,34
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","28-09-2025 17:00:00",11.0328,77.0349,NH3,2,2,2
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","28-09-2025 17:00:00",11.0328,77.0349,OZONE,5,6,5
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","28-09-2025 17:00:00",12.8777316,80.0834807,NO2,3,4,4
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","28-09-2025 17:00:00",11.06825,79.07033,NH3,NA,NA,NA
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","28-09-2025 17:00:00","8.816428 ",78.099039,NO2,13,50,20
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","28-09-2025 17:00:00","8.816428 ",78.099039,SO2,1,53,8
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","28-09-2025 17:00:00",10.830158,78.691849,SO2,16,23,18
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","28-09-2025 17:00:00",10.830158,78.691849,OZONE,2,27,21
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","28-09-2025 17:00:00",8.728442,77.6962,PM10,16,31,22
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","28-09-2025 17:00:00",8.728442,77.6962,CO,40,42,41
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","28-09-2025 17:00:00",11.0973603,77.3228673,PM2.5,1,10,6
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","28-09-2025 17:00:00",11.0973603,77.3228673,NO2,2,4,3
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","28-09-2025 17:00:00",11.0973603,77.3228673,OZONE,3,4,3
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","28-09-2025 17:00:00",12.909494,79.131861,PM2.5,15,34,25
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","28-09-2025 17:00:00",12.909494,79.131861,NO2,1,1,1
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","28-09-2025 17:00:00",9.559382,77.948828,NO2,19,20,19
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","28-09-2025 17:00:00",17.540891,78.358528,CO,23,38,33
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","28-09-2025 17:00:00",10.358535,77.984321,CO,10,22,13
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","28-09-2025 17:00:00",13.4127,80.1081,NO2,1,8,4
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","28-09-2025 17:00:00",12.746998,77.813811,PM2.5,23,60,38
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","28-09-2025 17:00:00",12.746998,77.813811,CO,15,20,17
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","28-09-2025 17:00:00",12.746998,77.813811,OZONE,9,10,10
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","28-09-2025 17:00:00",17.5316895,78.218939,PM10,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","28-09-2025 17:00:00",17.5316895,78.218939,NO2,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","28-09-2025 17:00:00",17.5316895,78.218939,SO2,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","28-09-2025 17:00:00",17.5316895,78.218939,CO,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","28-09-2025 17:00:00",17.5316895,78.218939,OZONE,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","28-09-2025 17:00:00",17.585705,78.126199,OZONE,12,13,12
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","28-09-2025 17:00:00",17.393559,78.339194,CO,17,30,26
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","28-09-2025 17:00:00",11.258242,77.552761,OZONE,34,45,37
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","28-09-2025 17:00:00",10.423417,78.784889,SO2,12,13,12
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","28-09-2025 17:00:00",9.36399,78.831977,PM2.5,17,40,28
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","28-09-2025 17:00:00",9.36399,78.831977,NH3,2,2,2
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","28-09-2025 17:00:00",11.679111,78.125052,NO2,12,12,12
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","28-09-2025 17:00:00",11.679111,78.125052,NH3,3,3,3
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","28-09-2025 17:00:00",10.7654824,79.1389968,NO2,3,3,3
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","28-09-2025 17:00:00",10.7654824,79.1389968,CO,6,9,9
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","28-09-2025 17:00:00",17.460103,78.334361,OZONE,7,27,20
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","28-09-2025 17:00:00",17.518400,78.278777,PM2.5,22,50,39
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","28-09-2025 17:00:00",17.518400,78.278777,SO2,6,16,11
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","28-09-2025 17:00:00",10.798548,79.838212,PM2.5,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","28-09-2025 17:00:00",11.4068288,76.7138973,PM2.5,2,62,24
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","28-09-2025 17:00:00",10.967820,78.080882,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","28-09-2025 17:00:00",27.19865833,78.00598056,PM10,20,95,36
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","28-09-2025 17:00:00",27.19865833,78.00598056,CO,28,32,31
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","28-09-2025 17:00:00",27.19412,77.96237,PM2.5,39,95,61
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","28-09-2025 17:00:00",27.19412,77.96237,SO2,6,8,6
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","28-09-2025 17:00:00",27.169338,78.03582,NO2,33,33,33
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","28-09-2025 17:00:00",27.19862,77.92066,SO2,21,37,26
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","28-09-2025 17:00:00",17.429398,78.569354,PM2.5,46,53,48
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","28-09-2025 17:00:00",17.37206,78.50864,NO2,8,15,12
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","28-09-2025 17:00:00",17.417094,78.457437,CO,10,24,17
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","28-09-2025 17:00:00",17.417094,78.457437,OZONE,22,32,28
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","28-09-2025 17:00:00",23.8175497,91.2726974,NO2,3,12,7
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","28-09-2025 17:00:00",28.47272,77.482000,OZONE,13,66,32
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","28-09-2025 17:00:00",28.557054,77.453663,NO2,16,123,55
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","28-09-2025 17:00:00",28.557054,77.453663,NH3,7,10,8
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","28-09-2025 17:00:00",28.557054,77.453663,SO2,10,12,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","28-09-2025 17:00:00",28.557054,77.453663,CO,16,104,21
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","28-09-2025 17:00:00",28.964949,77.278761,SO2,25,59,40
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","28-09-2025 17:00:00",28.964949,77.278761,OZONE,14,87,54
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","28-09-2025 17:00:00",27.1594,78.3953,SO2,8,13,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","28-09-2025 17:00:00",28.47272,77.482000,NO2,12,114,36
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","28-09-2025 17:00:00",28.685382,77.453839,NH3,4,8,6
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","28-09-2025 17:00:00",27.1594,78.3953,CO,9,15,12
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","28-09-2025 17:00:00",28.757294,77.278792,OZONE,17,116,45
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","28-09-2025 17:00:00",28.725645,77.749675,NH3,7,25,12
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","28-09-2025 17:00:00",28.5447608,77.3231257,NH3,8,12,10
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","28-09-2025 17:00:00",28.5447608,77.3231257,SO2,8,23,16
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","28-09-2025 17:00:00",28.5447608,77.3231257,CO,27,101,33
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","28-09-2025 17:00:00",28.6245479,77.3577104,CO,12,36,15
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","28-09-2025 17:00:00",28.5898,77.3101,NO2,4,58,24
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","28-09-2025 17:00:00",28.5898,77.3101,SO2,7,11,9
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","28-09-2025 17:00:00",28.856664,78.772638,PM10,41,81,63
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","28-09-2025 17:00:00",28.856664,78.772638,NH3,6,7,6
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","28-09-2025 17:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","28-09-2025 17:00:00",28.802625,78.753728,SO2,29,32,31
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","28-09-2025 17:00:00",28.802625,78.753728,OZONE,24,41,38
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","28-09-2025 17:00:00",26.766433,80.927299,NO2,11,12,12
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","28-09-2025 17:00:00",26.868120,81.005119,PM10,20,54,34
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","28-09-2025 17:00:00",26.868120,81.005119,CO,38,41,41
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","28-09-2025 17:00:00",26.868120,81.005119,OZONE,40,46,45
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","28-09-2025 17:00:00",26.906111,80.948222,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","28-09-2025 17:00:00",26.83399722,80.8917361,OZONE,9,52,39
